iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha
ALB,2006,962.7062924142797
AND,2006,6.624548271184902
ARG,2006,316447.2283856794
ARM,2006,129.7490666505664
ATG,2006,61.15211599682728
AUS,2006,186303.93936444577
AUT,2006,12583.533393477568
AZE,2006,525.2014626942471
BDI,2006,343.5676257261166
BEL,2006,6916.08424877008
BEN,2006,1794.80449798074
BES,2006,6.90050228868164
BFA,2006,4.757071364580621
BGD,2006,6862.821262972057
BGR,2006,5171.123840832893
BHS,2006,1015.7739443609382
BIH,2006,535.9688347971919
BLR,2006,42269.352713733744
BLZ,2006,4269.735224382545
BMU,2006,0.0653019817675781
BOL,2006,216314.8215291995
BRA,2006,2876804.746967183
BRB,2006,4.122334598458659
BRN,2006,1013.5144252336968
BTN,2006,622.872883084171
BWA,2006,40.10784403647895
CAF,2006,57883.220928141214
CAN,2006,2406190.736302248
CHE,2006,2048.8504959247934
CHL,2006,91923.23939025574
CHN,2006,575232.8870382626
CIV,2006,97780.65199480632
CMR,2006,35986.04110763778
COD,2006,453170.6128119719
COG,2006,22153.938101494838
COL,2006,189963.60168665813
COM,2006,12.963659929735789
CPV,2006,6.02424713350152
CRI,2006,10059.47496260028
CUB,2006,12305.087822118128
CUW,2006,3.460681363532444
CYM,2006,17.959420127717017
CYP,2006,58.603225739932725
CZE,2006,8606.687254423641
DEU,2006,42652.88486882855
DMA,2006,25.38270162408203
DNK,2006,5213.706718985201
DOM,2006,13413.915399729856
DZA,2006,5415.39407352862
ECU,2006,35602.59677240236
EGY,2006,38.12591038677083
ESP,2006,72719.07732339173
EST,2006,21731.766073142426
ETH,2006,12075.938863443134
FIN,2006,182294.8218466266
FJI,2006,1874.4188059052851
FRA,2006,55049.47436143968
GAB,2006,19300.76155673862
GBR,2006,21053.477904720265
GEO,2006,531.353052568368
GGY,2006,0.1512523143185763
GHA,2006,27136.106026039673
GIN,2006,15305.724126266288
GLP,2006,62.26845623001791
GMB,2006,6.2944153733376735
GNB,2006,2018.2736304765488
GNQ,2006,1255.6155388671707
GRC,2006,7345.970169765307
GRD,2006,31.532020393619245
GTM,2006,52558.40356378874
GUF,2006,2534.970689725145
GUY,2006,5933.770238008703
HKG,2006,20.818472351678604
HND,2006,41630.862087992406
HRV,2006,2204.198906513685
HTI,2006,1162.8397855702856
HUN,2006,7989.934710273541
IDN,2006,1433150.23419093
IMN,2006,26.244475032805983
IND,2006,67410.50808352008
IRL,2006,5248.275462486328
IRN,2006,140.78885076485244
IRQ,2006,6.240043597921008
ISR,2006,132.22768038062608
ITA,2006,8901.865352196162
JAM,2006,2797.6836676778207
JEY,2006,0.2026879058311631
JOR,2006,0.7835791415646701
JPN,2006,38974.453828153695
KAZ,2006,3142.0376337906014
KEN,2006,20656.438782931808
KGZ,2006,110.58315986901044
KHM,2006,80507.195401128
KNA,2006,20.45444530144856
KOR,2006,10148.49521444082
LAO,2006,122677.87988354916
LBN,2006,148.81790494817167
LBR,2006,36221.24298092024
LBY,2006,16.302465511797955
LCA,2006,98.11695233860831
LIE,2006,11.598105367960068
LKA,2006,7730.473436409141
LSO,2006,2.425620265559896
LTU,2006,17449.7268705901
LUX,2006,365.9888042210829
LVA,2006,38893.503253502815
MAC,2006,3.4983249402940526
MAF,2006,2.636319610868056
MAR,2006,2221.776919562471
MDA,2006,173.2015209981402
MDG,2006,71034.03765642467
MDV,2006,3.9063780813250055
MEX,2006,179043.66593586153
MKD,2006,2042.1325967867847
MLI,2006,103.7089365862088
MLT,2006,0.6258853129882813
MMR,2006,127464.14150156628
MNE,2006,175.54617395426865
MNG,2006,13249.214446069112
MOZ,2006,172223.89748935774
MSR,2006,12.612604582229817
MTQ,2006,91.17823278163628
MUS,2006,142.48742232737737
MWI,2006,5563.048996397599
MYS,2006,333901.3949392324
MYT,2006,41.586752736833226
NAM,2006,17.040996719022353
NCL,2006,2134.5325607019345
NGA,2006,26167.55795023749
NIC,2006,38875.45820383496
NLD,2006,1482.3472809042448
NOR,2006,40648.51285868168
NPL,2006,3255.010028930688
NZL,2006,61671.65710718045
PAK,2006,1345.3201096630307
PAN,2006,34322.711572898435
PER,2006,88915.88443692435
PHL,2006,57428.52504839261
PLW,2006,34.86713968914605
PNG,2006,56388.40530135565
POL,2006,37680.337094140414
PRI,2006,1242.9983864474443
PRK,2006,12580.251427102317
PRT,2006,42566.30062330704
PRY,2006,148256.3610051209
PSE,2006,0.7234155284082031
REU,2006,628.896487642312
ROU,2006,13066.519230670976
RUS,2006,2233420.254878983
RWA,2006,745.5328997464751
SDN,2006,4.15066451376302
SEN,2006,41.248255846239694
SGP,2006,56.06806504195129
SLB,2006,5068.419639967486
SLE,2006,28525.92839565433
SLV,2006,4604.314794615449
SOM,2006,118.51669685402155
SRB,2006,1891.2230492950437
SSD,2006,8963.298123115883
SUR,2006,3404.350215513916
SVK,2006,8022.866910631896
SVN,2006,1246.118948324072
SWE,2006,249126.0801029072
SWZ,2006,9431.39999547533
SXM,2006,2.270716445730252
SYC,2006,0.1518182166037326
SYR,2006,280.75155734028453
TCA,2006,4.577945866053602
TCD,2006,2981.8970090693015
TGO,2006,1687.8064304322925
THA,2006,99820.57963343649
TJK,2006,19.433076637033416
TKM,2006,13.629152826323784
TLS,2006,2929.0921986490252
TTO,2006,1755.8252358748932
TUN,2006,353.73525164678614
TUR,2006,25884.823812196777
TWN,2006,2076.722502263472
TZA,2006,85295.84419366933
UGA,2006,28448.19802560316
UKR,2006,42130.10872960245
UMI,2006,0.0730947752636718
URY,2006,21029.2793985676
USA,2006,2605855.554393745
UZB,2006,53.079675285360246
VCT,2006,10.494106763338221
VEN,2006,85490.75853768333
VGB,2006,2.777119088907336
VIR,2006,73.80593740280058
VNM,2006,78777.19252676805
VUT,2006,219.12138676982423
XAD,2006,2.0977573314930553
XCA,2006,8.97092192888672
XKO,2006,519.987044479457
XNC,2006,15.893871244411892
ZAF,2006,104943.27066732396
ZMB,2006,40500.90119540562
ZWE,2006,14883.276794205236
AFG,2007,252.84166203696736
AGO,2007,145286.71261893213
AIA,2007,8.635548870170357
ALA,2007,247.94607234763205
ALB,2007,5225.0266884659
AND,2007,2.16905929217882
ARG,2007,425345.2677639625
ARM,2007,54.53641566348525
ATG,2007,37.157828740456814
AUS,2007,372716.7841112054
AUT,2007,31669.689927651
AZE,2007,507.55722526502785
BDI,2007,1861.686870882164
BEL,2007,5985.14253402822
BEN,2007,4659.6990621643035
BES,2007,0.6609167143934462
BFA,2007,2.868084605871853
BGD,2007,3995.10262374654
BGR,2007,9557.281924949064
BHS,2007,604.8076716036942
BIH,2007,2681.5224585075634
BLR,2007,32656.750225822005
BLZ,2007,12263.603195897158
BOL,2007,189952.92014923785
BRA,2007,2621820.1779264393
BRB,2007,31.628237100906567
BRN,2007,1564.8328150478387
BTN,2007,508.22072905713
BWA,2007,33.55963859119249
CAF,2007,37308.15625985528
CAN,2007,2117900.1703135986
CHE,2007,1852.2483516530688
CHL,2007,121652.32886078274
CHN,2007,652978.712201294
CIV,2007,90864.76358264044
CMR,2007,45916.05230572722
COD,2007,462903.28761136654
COG,2007,29764.68795200072
COL,2007,269029.28637287504
COM,2007,77.7283932468408
CPV,2007,0.5917711814621311
CRI,2007,11447.87329116871
CUB,2007,7873.760798357497
CUW,2007,4.212890180056964
CYM,2007,17.86412730716146
CYP,2007,778.2392783807505
CZE,2007,21325.094843924842
DEU,2007,93223.62502264205
DMA,2007,40.30000140911839
DNK,2007,4381.407303646209
DOM,2007,16059.061856192584
DZA,2007,5201.556583045704
ECU,2007,60539.50436842983
EGY,2007,78.27013988799047
ESP,2007,60256.31684767577
EST,2007,16188.595067142342
ETH,2007,25608.57311327892
FIN,2007,151914.87790835957
FJI,2007,2148.467097837237
FRA,2007,49246.17317442384
GAB,2007,16501.47574793807
GBR,2007,31222.4195949562
GEO,2007,992.4460000776944
GHA,2007,40172.37055943879
GIN,2007,33821.27135082502
GLP,2007,158.303118904267
GMB,2007,49.60546797636609
GNB,2007,6044.027621288963
GNQ,2007,3141.527251525195
GRC,2007,46061.556959819354
GRD,2007,67.81289337326608
GTM,2007,126556.72461971334
GUF,2007,3328.1088344434206
GUY,2007,5249.632060421809
HKG,2007,29.587736637909067
HND,2007,42412.38495594272
HRV,2007,3237.1124044608214
HTI,2007,2077.2116764822754
HUN,2007,9361.071277145456
IDN,2007,1387625.2924869312
IMN,2007,30.388384622630223
IND,2007,73906.51985679138
IRL,2007,11681.90158088568
IRN,2007,131.05927632243493
IRQ,2007,10.328544856586372
ISR,2007,47.96047012410916
ITA,2007,11590.05571396064
JAM,2007,1269.9152592992984
JOR,2007,0.3919256967480469
JPN,2007,45585.77815929652
KAZ,2007,4605.437639402059
KEN,2007,26102.96008148192
KGZ,2007,107.42933346305993
KHM,2007,77676.05563455803
KNA,2007,12.286894849102648
KOR,2007,8096.166334524995
LAO,2007,132995.1258323249
LBN,2007,273.0303215180989
LBR,2007,44282.08227644728
LBY,2007,4.290915298145616
LCA,2007,48.5756960016542
LIE,2007,8.433932016634115
LKA,2007,10241.81995895063
LSO,2007,3.0186905767361107
LTU,2007,16036.74941147138
LUX,2007,502.23257465606986
LVA,2007,36128.75370425193
MAC,2007,4.426782339772139
MAF,2007,2.709545012467448
MAR,2007,2513.0704953788686
MDA,2007,236.26282216566625
MDG,2007,188580.0888970369
MDV,2007,6.193467600234984
MEX,2007,218600.754247249
MKD,2007,3862.3437331094583
MLI,2007,125.08522385789604
MLT,2007,0.81383764453125
MMR,2007,146598.31829907425
MNE,2007,1051.424388987704
MNG,2007,48081.704574610376
MOZ,2007,138492.60656505945
MSR,2007,10.473866028653433
MTQ,2007,155.675143043195
MUS,2007,131.71048106381727
MWI,2007,7494.461041830605
MYS,2007,405158.5125241178
MYT,2007,20.044836022578124
NAM,2007,80.07489581565645
NCL,2007,975.1134733066035
NER,2007,0.0751709355989583
NGA,2007,24572.530184125364
NIC,2007,88499.91150329738
NLD,2007,1646.0940346693233
NOR,2007,31841.161950344413
NPL,2007,3465.502269138283
NZL,2007,62642.623405375816
PAK,2007,1123.4631042106205
PAN,2007,20644.527491515983
PER,2007,115742.77874036547
PHL,2007,66498.02542142657
PLW,2007,90.63736881960152
PNG,2007,49173.0034592221
POL,2007,57310.99658262397
PRI,2007,1037.4510563817091
PRK,2007,13289.301162017615
PRT,2007,36321.9387482076
PRY,2007,426216.1302215426
PSE,2007,1.1798821713693577
ROU,2007,38081.9260984949
RUS,2007,2338922.6217099368
RWA,2007,1429.9767246848733
SDN,2007,184.92078492592108
SEN,2007,172.32132610701828
SGP,2007,74.4490684308417
SLB,2007,5665.3133803562805
SLE,2007,21878.477527943563
SLV,2007,2984.158948032687
SMR,2007,0.9479525586957464
SOM,2007,270.5877624933528
SPM,2007,0.1059086902777777
SRB,2007,2254.0564650112406
SSD,2007,9523.609931015792
SUR,2007,3625.827877904408
SVK,2007,9485.82304525595
SVN,2007,2106.6584842583256
SWE,2007,182858.0367558715
SWZ,2007,6469.371087473764
SXM,2007,5.420395278144532
SYR,2007,1577.2368823089996
TCA,2007,73.5404755960525
TCD,2007,1001.0773712078442
TGO,2007,3187.39356798613
THA,2007,92628.55864115548
TJK,2007,14.039993399717885
TKM,2007,37.80768805042752
TLS,2007,1555.9017806627517
TTO,2007,1108.5866123166609
TUN,2007,878.4803311858964
TUR,2007,25344.146204373006
TWN,2007,1729.6701436783735
TZA,2007,121685.21293915604
UGA,2007,36627.185792757475
UKR,2007,64266.43965348226
URY,2007,21529.699417555847
USA,2007,2435127.9796809657
UZB,2007,43.1138912941493
VCT,2007,23.15694366338271
VEN,2007,114346.97972348772
VGB,2007,6.138666342037761
VIR,2007,25.06351792785156
VNM,2007,80225.3012336322
VUT,2007,111.89819487170952
XAD,2007,3.367707529292536
XCA,2007,17.06551943880425
XKO,2007,811.023821245499
XNC,2007,12.677765846484379
ZAF,2007,47105.15703608381
ZMB,2007,53654.07997100239
ZWE,2007,9299.785557421344
AFG,2008,107.40624824200088
AGO,2008,103582.03635346268
AIA,2008,10.390651274953344
ALA,2008,1291.9479553346573
ALB,2008,5471.318403880236
AND,2008,5.247863487202691
ARG,2008,592753.2271983384
ARM,2008,113.03153313903206
ATG,2008,45.69564378295573
AUS,2008,205724.8540302553
AUT,2008,26895.743190156303
AZE,2008,472.3169241489847
BDI,2008,1999.4453327099232
BEL,2008,7213.544885717011
BEN,2008,481.55173986338446
BES,2008,0.5909215571115451
BFA,2008,4.757499021890191
BGD,2008,4480.089872620766
BGR,2008,6448.134766977129
BHS,2008,1949.235761472026
BIH,2008,1551.788318214345
BLM,2008,0.1466102862543403
BLR,2008,35896.48190319071
BLZ,2008,8216.094729874158
BMU,2008,0.1958967676812066
BOL,2008,369850.56059080694
BRA,2008,2444308.0383168864
BRB,2008,13.716726590232748
BRN,2008,1299.9505503718915
BTN,2008,775.3336951219167
BWA,2008,26.063255855738934
CAF,2008,31859.752340706516
CAN,2008,1949007.8372103616
CHE,2008,2419.2686401734927
CHL,2008,123068.31339762243
CHN,2008,738031.2918890759
CIV,2008,127554.83313428352
CMR,2008,35141.599277809415
COD,2008,404830.72935061663
COG,2008,17374.33580803346
COL,2008,231849.49965961807
COM,2008,34.953598775953225
CPV,2008,0.1481453682763672
CRI,2008,21875.0407981525
CUB,2008,17083.73576659447
CUW,2008,5.492518068139105
CYM,2008,32.34618677929361
CYP,2008,94.7967043797852
CZE,2008,16872.51001070611
DEU,2008,61696.17108578365
DMA,2008,93.37368369661085
DNK,2008,6060.8081062831025
DOM,2008,21612.208224848495
DZA,2008,7972.336959549453
ECU,2008,51890.07404954832
EGY,2008,81.4668298391569
ESP,2008,44287.9742239906
EST,2008,18296.51160580506
ETH,2008,24008.628005869887
FIN,2008,200192.10704800117
FJI,2008,2387.2571105995885
FRA,2008,86955.39992539486
GAB,2008,17367.165987263787
GBR,2008,12505.12978590748
GEO,2008,745.6179695132171
GGY,2008,0.2520446751953125
GHA,2008,37848.66471319069
GIN,2008,21481.361874485032
GLP,2008,134.85936135622833
GMB,2008,297.2128361777342
GNB,2008,3248.361753958801
GNQ,2008,4821.67587377379
GRC,2008,21197.20768125495
GRD,2008,64.18114656382977
GTM,2008,77172.95991448098
GUF,2008,5223.395382079124
GUY,2008,9460.220061471542
HKG,2008,26.516980519418404
HND,2008,43299.049545300506
HRV,2008,3890.7472545636047
HTI,2008,2191.5489272128566
HUN,2008,8911.602985321186
IDN,2008,1396251.2897923924
IND,2008,85952.75573005503
IRL,2008,6923.786207440666
IRN,2008,374.2013381212888
IRQ,2008,17.802913353878036
ISR,2008,65.05592308377389
ITA,2008,15153.615128631893
JAM,2008,2026.92094824552
JEY,2008,2.0760335214756944
JPN,2008,40839.31510116936
KAZ,2008,4548.577746346207
KEN,2008,19224.208692530727
KGZ,2008,106.68695432008248
KHM,2008,83499.46632320403
KNA,2008,22.808165806649303
KOR,2008,14022.031905619808
LAO,2008,80591.86619557407
LBN,2008,393.7967701828192
LBR,2008,36172.38478847201
LBY,2008,5.7195771150824655
LCA,2008,56.112567671939026
LIE,2008,8.851673784652776
LKA,2008,6499.718686464873
LSO,2008,5.7864128476204435
LTU,2008,15203.365864171596
LUX,2008,983.5287602799561
LVA,2008,29308.311703309104
MAC,2008,3.6411857619368466
MAF,2008,2.929328064883898
MAR,2008,3409.4659973597854
MDA,2008,135.1053107326085
MDG,2008,123502.26731842315
MDV,2008,6.652925153589681
MEX,2008,184377.247564303
MKD,2008,3960.2872526190577
MLI,2008,105.64487599689288
MLT,2008,0.939207352265625
MMR,2008,119216.27818791287
MNE,2008,1429.190371314708
MNG,2008,56001.458583593405
MOZ,2008,204759.70379035448
MSR,2008,6.563911049618056
MTQ,2008,278.122915351403
MUS,2008,188.63573474119684
MWI,2008,9724.433224425427
MYS,2008,367972.3268524262
MYT,2008,42.791233895499126
NAM,2008,33.50885191074436
NCL,2008,521.7802026402508
NGA,2008,27470.658736120007
NIC,2008,53814.345882126494
NLD,2008,1150.7522817353083
NOR,2008,33815.40052067841
NPL,2008,2991.812973310527
NZL,2008,61372.24404158002
OMN,2008,0.0692374569813368
PAK,2008,1054.172522622015
PAN,2008,39945.21457636292
PER,2008,126614.39186230297
PHL,2008,38702.704551704875
PLW,2008,64.54485364530817
PNG,2008,71045.21116784168
POL,2008,47941.06021834381
PRI,2008,1215.505161909815
PRK,2008,18782.93788482196
PRT,2008,33614.95662346342
PRY,2008,376342.8295081929
PSE,2008,2.5462645572710505
REU,2008,15.100356275443794
ROU,2008,17535.36404366415
RUS,2008,3047988.248155202
RWA,2008,1100.6305953087608
SDN,2008,55.47708850872071
SEN,2008,285.2699201994828
SGP,2008,35.45650921459621
SLB,2008,8171.095973645629
SLE,2008,20924.709276035606
SLV,2008,3324.586990476456
SMR,2008,0.3903732103493924
SOM,2008,250.20504744421865
SRB,2008,3260.2216147751856
SSD,2008,9009.28934335025
SUR,2008,7510.653751258583
SVK,2008,13466.113814846516
SVN,2008,1856.8727201386491
SWE,2008,293724.0635861287
SWZ,2008,4582.258951862016
SXM,2008,1.6112539789029947
SYR,2008,834.1577423965166
TCA,2008,61.23841442164604
TCD,2008,3402.1114847174367
TGO,2008,1177.7508183551108
THA,2008,80143.31797918728
TJK,2008,33.114136283190106
TKM,2008,74.74021833385417
TLS,2008,832.7291440267073
TTO,2008,1269.898145366957
TUN,2008,718.2819675202996
TUR,2008,28891.373876399008
TWN,2008,2311.267564286102
TZA,2008,164250.73289583623
UGA,2008,36925.97897563599
UKR,2008,53015.863344189886
URY,2008,23597.197818598284
USA,2008,2213723.538747894
UZB,2008,43.52042789555556
VCT,2008,41.89964469269746
VEN,2008,120575.16155323556
VGB,2008,7.015289457533638
VIR,2008,40.0191943511404
VNM,2008,108285.75669399912
VUT,2008,194.0588848049669
XAD,2008,1.3967736424131945
XCA,2008,16.268166921976995
XKO,2008,1143.1617940014514
XNC,2008,20.183966340961366
ZAF,2008,81375.56536928739
ZMB,2008,66180.22111928847
ZWE,2008,5435.1308686153725
ABW,2009,0.375797838164605
AFG,2009,70.40549692405384
AGO,2009,165947.6503512143
AIA,2009,1.90246758015408
ALA,2009,675.7461880196886
ALB,2009,1337.3402920289373
AND,2009,2.853299605214844
ARG,2009,309857.9991504705
ARM,2009,202.73351745204215
ATG,2009,61.53009481933487
AUS,2009,203711.0919186052
AUT,2009,15887.114562212024
AZE,2009,371.8340474511762
BDI,2009,882.7760184516022
BEL,2009,5176.362958543157
BEN,2009,4929.158828508041
BES,2009,0.9561443515581596
BFA,2009,4.531714429048937
BGD,2009,5624.910510323738
BGR,2009,6099.640914397604
BHS,2009,823.9719624443634
BIH,2009,1296.3347749962006
BLR,2009,35542.6751468226
BLZ,2009,10264.1271582488
BMU,2009,0.4570641125585937
BOL,2009,225270.2915588412
BRA,2009,1817901.2327587209
BRB,2009,13.264936279107532
BRN,2009,2169.473926202643
BTN,2009,1175.4593521785416
BWA,2009,41.32463148358724
CAF,2009,48252.90322140525
CAN,2009,1550371.9872813213
CHE,2009,2274.4921636267054
CHL,2009,88566.57692420385
CHN,2009,599603.2269262677
CIV,2009,108875.8152043688
CMR,2009,36072.01190661804
COD,2009,635215.1915603691
COG,2009,19073.006680600185
COL,2009,237890.882658694
COM,2009,112.20632873138348
CPV,2009,7.957187263656685
CRI,2009,22464.554770267463
CUB,2009,16259.900600557305
CUW,2009,4.664949846629775
CYM,2009,29.883315680682497
CYP,2009,56.43821076921441
CZE,2009,13514.294479605953
DEU,2009,28761.543051774966
DMA,2009,73.78040032252822
DNK,2009,6645.678949661105
DOM,2009,13966.842858206728
DZA,2009,10467.2735717668
ECU,2009,57646.349598923895
EGY,2009,59.56834375042101
ESP,2009,67544.77997557033
EST,2009,18822.740665222733
ETH,2009,29279.0203063543
FIN,2009,176320.2607334184
FJI,2009,1790.739824085155
FRA,2009,67053.59917599257
GAB,2009,18252.22194231392
GBR,2009,37709.699012336
GEO,2009,448.3663808580649
GGY,2009,0.8061384397374131
GHA,2009,38252.52538965751
GIN,2009,23388.005168937663
GLP,2009,118.32368389433316
GMB,2009,8.99177808664388
GNB,2009,7963.973504428099
GNQ,2009,5684.844643122448
GRC,2009,6564.267250218343
GRD,2009,93.76963414145568
GTM,2009,86944.43167575293
GUF,2009,2861.953996681455
GUY,2009,8267.026506205726
HKG,2009,50.109957320390635
HND,2009,51514.12910536207
HRV,2009,2902.639756458583
HTI,2009,2464.6713153508704
HUN,2009,10072.467244434629
IDN,2009,1944963.1724519413
IMN,2009,47.11863735011502
IND,2009,79202.8490416705
IRL,2009,7230.72385082253
IRN,2009,191.28761924302844
IRQ,2009,15.796631992980688
ISR,2009,93.09575980332141
ITA,2009,14792.700699756797
JAM,2009,3538.2817772072253
JEY,2009,1.2654357022677951
JPN,2009,40894.99085943118
KAZ,2009,6432.647497601047
KEN,2009,17696.126087546018
KGZ,2009,201.215992174642
KHM,2009,121021.36580018308
KNA,2009,33.768064950349384
KOR,2009,16415.85990354984
LAO,2009,145564.20927153397
LBN,2009,340.44679870227225
LBR,2009,75135.89503916737
LBY,2009,5.523105195177952
LCA,2009,54.92288419986437
LIE,2009,4.687999058046875
LKA,2009,13974.770094290492
LSO,2009,4.287702217456597
LTU,2009,14407.6294765298
LUX,2009,216.40010891335504
LVA,2009,34916.22387142601
MAC,2009,2.284762831488716
MAF,2009,0.6590947475585937
MAR,2009,1197.3975872863748
MDA,2009,187.71226919085936
MDG,2009,136536.77135405035
MDV,2009,5.12517064116394
MEX,2009,281232.4492830384
MKD,2009,4300.73831742937
MLI,2009,157.69520958571184
MLT,2009,1.564504502688802
MMR,2009,216305.77579596837
MNE,2009,565.169934177639
MNG,2009,81792.5504129399
MOZ,2009,217493.3896493212
MSR,2009,4.8675506719216575
MTQ,2009,199.2454057288851
MUS,2009,241.8571806065223
MWI,2009,4030.387953887252
MYS,2009,622780.3721422635
MYT,2009,5.704664284547526
NAM,2009,85.37597752822046
NCL,2009,975.7904923230745
NGA,2009,25289.81781730333
NIC,2009,83097.23565618758
NLD,2009,1559.0859732923911
NOR,2009,23316.519384406667
NPL,2009,5524.069590761281
NZL,2009,59613.133511306965
PAK,2009,920.7646922782451
PAN,2009,36946.836885517536
PER,2009,177914.32602027198
PHL,2009,60889.62030792675
PLW,2009,30.2129827506741
PNG,2009,49210.439411191604
POL,2009,46925.78426541429
PRI,2009,952.6811918952733
PRK,2009,13113.70031267794
PRT,2009,39859.830573691805
PRY,2009,353183.67929104925
PSE,2009,1.2448302240017364
REU,2009,187.18701707314125
ROU,2009,16176.932826891092
RUS,2009,2111640.8862039647
RWA,2009,1381.965457145187
SAU,2009,0.0
SDN,2009,81.32070754363335
SEN,2009,160.87326793595813
SGP,2009,177.0473151002018
SLB,2009,6034.538307223802
SLE,2009,30546.332832404933
SLV,2009,4283.706821387191
SMR,2009,0.1115595698611111
SOM,2009,307.1147457367855
SRB,2009,2506.96852148548
SSD,2009,8057.779471110754
SUR,2009,7362.475244471074
SVK,2009,11236.962885005474
SVN,2009,1951.3042367723267
SWE,2009,208257.93245697208
SWZ,2009,10654.20483796052
SXM,2009,2.9297104382269965
SYC,2009,0.1518199922401258
SYR,2009,130.90677743737845
TCA,2009,105.59492121393664
TCD,2009,1065.5230545501693
TGO,2009,5579.997541720194
THA,2009,132690.2670320226
TJK,2009,34.041026136148005
TKM,2009,12.985842650885417
TLS,2009,2633.9640707020494
TTO,2009,1377.1559020989569
TUN,2009,981.7533322693035
TUR,2009,28108.25360955224
TWN,2009,8161.887539063688
TZA,2009,143354.45676418737
UGA,2009,23293.000749693303
UKR,2009,48322.4642694966
UMI,2009,0.0730946717078993
URY,2009,19279.783322369574
USA,2009,1608980.963182158
UZB,2009,96.40260708689235
VCT,2009,29.89848461060601
VEN,2009,142405.77063392752
VGB,2009,5.188663247357856
VIR,2009,86.32896580820416
VNM,2009,137716.23297632675
VUT,2009,1096.2669456258984
XAD,2009,2.9867856050911463
XCA,2009,7.276171760611979
XKO,2009,777.0112118748785
XNC,2009,21.13107869513889
ZAF,2009,67278.3720827834
ZMB,2009,117826.66220947314
ZWE,2009,19401.971126603523
AFG,2010,87.72845280641602
AGO,2010,159806.09126032563
AIA,2010,0.4390178614811198
ALA,2010,633.740282764431
ALB,2010,655.7933437850846
AND,2010,1.0837221385807292
ARG,2010,413230.82240708167
ARM,2010,162.1726243260699
ATF,2010,6.334069089070102
ATG,2010,19.136478011963973
AUS,2010,290725.49871844647
AUT,2010,16712.863781338943
AZE,2010,549.6000884435981
BDI,2010,1904.6646868303212
BEL,2010,10909.021265681964
BEN,2010,529.2388362148955
BES,2010,2.422487292757161
BFA,2010,6.9572610386219615
BGD,2010,4667.802143010233
BGR,2010,3569.0897596498558
BHS,2010,400.643992779148
BIH,2010,910.6377056611695
BLM,2010,0.2932028372536892
BLR,2010,35754.09728810923
BLZ,2010,9765.909809930616
BMU,2010,0.9141074805826824
BOL,2010,451759.1743468693
BRA,2010,2688896.176265968
BRB,2010,17.461984492909615
BRN,2010,966.986520070599
BTN,2010,4353.621653800825
BWA,2010,30.49984232319228
CAF,2010,48554.30071190146
CAN,2010,2104876.43493423
CHE,2010,1737.9454622251908
CHL,2010,91495.54345698893
CHN,2010,627825.880239936
CIV,2010,92491.85756975769
CMR,2010,57991.8669829842
COD,2010,810712.388681355
COG,2010,44665.233404569335
COL,2010,197067.42126456925
COM,2010,92.29998245941783
CPV,2010,0.8921664256873915
CRI,2010,13145.267091084666
CUB,2010,8608.089255236477
CUW,2010,1.7298512752289497
CYM,2010,39.79336772254449
CYP,2010,63.95480701526045
CZE,2010,15441.635247406057
DEU,2010,75677.99610791489
DMA,2010,92.12036731055665
DNK,2010,4427.72389703068
DOM,2010,14102.675787782997
DZA,2010,2605.623816506513
ECU,2010,33772.345451570975
EGY,2010,98.18230588488711
ESP,2010,56093.42215021219
EST,2010,21496.378842193775
ETH,2010,20184.156517802065
FIN,2010,167507.2791720433
FJI,2010,2346.76431816514
FRA,2010,143265.2096432981
FSM,2010,76.66233752435862
GAB,2010,10674.183857781856
GBR,2010,28469.2258970226
GEO,2010,818.5918273550694
GGY,2010,0.1511740321484375
GHA,2010,19500.003674397663
GIN,2010,16045.5898695298
GLP,2010,127.38589694605088
GMB,2010,23.827262735915255
GNB,2010,4900.406655506173
GNQ,2010,6592.942458960701
GRC,2010,7785.299020065563
GRD,2010,159.55607142810936
GTM,2010,59668.37394371834
GUF,2010,3205.63508830746
GUY,2010,10098.885911537333
HKG,2010,12.899144474899089
HND,2010,46085.25513172976
HRV,2010,3499.248261479823
HTI,2010,2084.361177095796
HUN,2010,11255.487859776867
IDN,2010,1279331.9745508246
IMN,2010,49.95639642351997
IND,2010,51317.10631845021
IRL,2010,3854.6787514061384
IRN,2010,195.79006760786456
IRQ,2010,13.415441118860675
ISR,2010,89.07957604945635
ITA,2010,15806.376823074212
JAM,2010,2364.9480667497833
JEY,2010,7.3404223552625885
JOR,2010,0.0653063920833333
JPN,2010,35745.32472653941
KAZ,2010,3108.9158563667497
KEN,2010,22693.01006182509
KGZ,2010,260.9738157861872
KHM,2010,237881.91334786915
KNA,2010,18.538411909949
KOR,2010,14425.151523610364
LAO,2010,167107.99975138553
LBN,2010,115.18064020309352
LBR,2010,20357.665832125727
LBY,2010,9.414285433281249
LCA,2010,99.8420126766254
LIE,2010,2.791921383331164
LKA,2010,7230.756198983107
LSO,2010,3.7727135400781258
LTU,2010,21666.89043432358
LUX,2010,880.4352557208027
LVA,2010,48507.10998246468
MAC,2010,0.5711668886729602
MAF,2010,0.5126170151519097
MAR,2010,988.0770669794816
MDA,2010,176.75113904245225
MDG,2010,107218.89158343042
MDV,2010,3.1357261456627064
MEX,2010,166728.91348373087
MKD,2010,2223.2150556069687
MLI,2010,53.89056148901911
